frontal_axis_reading(g),vertical_axis_reading(g),lateral_axis_reading(g),activity
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0576,-0.0022966,-0.15052,3
1.0811,-0.025263,-0.12771,3
1.0811,-0.025263,-0.12771,3
1.0811,-0.025263,-0.12771,3
1.0811,-0.025263,-0.12771,3
1.0811,-0.025263,-0.12771,3
1.0811,-0.025263,-0.12771,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1866,-0.082679,-0.070699,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.0225,0.02067,-0.17333,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.082679,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.2101,-0.094162,-0.070699,3
1.1749,-0.059712,-0.10491,3
1.1749,-0.059712,-0.10491,3
1.1749,-0.059712,-0.10491,3
1.1749,-0.059712,-0.10491,3
1.1749,-0.059712,-0.10491,3
1.1749,-0.059712,-0.10491,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.339,-0.14009,-0.025087,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.036746,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.128,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.1397,-0.059712,-0.10491,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.128,-0.048229,-0.11631,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1632,-0.071196,-0.093505,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.1397,-0.048229,-0.10491,3
1.0811,-0.01378,-0.11631,3
1.0811,-0.01378,-0.11631,3
1.0811,-0.01378,-0.11631,3
1.0811,-0.01378,-0.11631,3
1.0811,-0.01378,-0.11631,3
1.0811,-0.01378,-0.11631,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.0811,-0.025263,-0.15052,3
1.3625,-0.14009,-0.025087,3
1.3625,-0.14009,-0.025087,3
1.3625,-0.14009,-0.025087,3
1.3625,-0.14009,-0.025087,3
1.3625,-0.14009,-0.025087,3
1.3625,-0.14009,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
1.3859,-0.17454,-0.025087,3
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
-0.068007,0.90487,0.13456,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.38928,0.93932,0.24859,4
0.36583,0.87042,0.088944,4
0.36583,0.87042,0.088944,4
0.36583,0.87042,0.088944,4
0.36583,0.87042,0.088944,4
0.36583,0.87042,0.088944,4
0.36583,0.87042,0.088944,4
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.58862,0.81301,-0.082102,1
0.97555,0.44555,0.11175,1
0.97555,0.44555,0.11175,1
0.97555,0.44555,0.11175,1
0.97555,0.44555,0.11175,1
0.97555,0.44555,0.11175,1
0.97555,0.44555,0.11175,1
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
1.1983,0.23885,-0.070699,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
0.99901,0.02067,-0.18473,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.1983,-0.082679,-0.082102,3
1.1983,-0.082679,-0.082102,3
1.1983,-0.082679,-0.082102,3
1.1983,-0.082679,-0.082102,3
1.1983,-0.082679,-0.082102,3
1.1983,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.2218,-0.082679,-0.082102,3
1.0811,-0.0022966,-0.13912,3
1.0811,-0.0022966,-0.13912,3
1.0811,-0.0022966,-0.13912,3
1.0811,-0.0022966,-0.13912,3
1.0811,-0.0022966,-0.13912,3
1.0811,-0.0022966,-0.13912,3
1.257,-0.094162,-0.070699,3
1.257,-0.094162,-0.070699,3
1.257,-0.094162,-0.070699,3
1.257,-0.094162,-0.070699,3
1.257,-0.094162,-0.070699,3
1.257,-0.094162,-0.070699,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0225,0.032153,-0.15052,3
1.0342,0.043636,-0.15052,3
1.0342,0.043636,-0.15052,3
1.0342,0.043636,-0.15052,3
1.0342,0.043636,-0.15052,3
1.0342,0.043636,-0.15052,3
1.0342,0.043636,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0107,0.032153,-0.16192,3
1.0107,0.032153,-0.16192,3
1.0107,0.032153,-0.16192,3
1.0107,0.032153,-0.16192,3
1.0107,0.032153,-0.16192,3
1.0107,0.032153,-0.16192,3
1.2452,-0.082679,-0.059296,3
1.2452,-0.082679,-0.059296,3
1.2452,-0.082679,-0.059296,3
1.2452,-0.082679,-0.059296,3
1.2452,-0.082679,-0.059296,3
1.2452,-0.082679,-0.059296,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.128,-0.025263,-0.10491,3
1.0107,0.02067,-0.16192,3
1.0107,0.02067,-0.16192,3
1.0107,0.02067,-0.16192,3
1.0107,0.02067,-0.16192,3
1.0107,0.02067,-0.16192,3
1.0107,0.02067,-0.16192,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.3273,-0.12861,-0.03649,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0459,0.02067,-0.15052,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.2335,-0.059712,-0.070699,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.1045,-0.0022966,-0.10491,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.0342,0.032153,-0.16192,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.1514,-0.025263,-0.093505,3
1.0342,0.032153,-0.13912,3
1.0342,0.032153,-0.13912,3
1.0342,0.032153,-0.13912,3
1.0342,0.032153,-0.13912,3
1.0342,0.032153,-0.13912,3
1.0342,0.032153,-0.13912,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.0576,0.032153,-0.15052,3
1.1632,-0.025263,-0.10491,3
1.1632,-0.025263,-0.10491,3
1.1632,-0.025263,-0.10491,3
1.1632,-0.025263,-0.10491,3
1.1632,-0.025263,-0.10491,3
1.1632,-0.025263,-0.10491,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.3742,-0.11713,-0.0022806,3
1.0928,0.0091865,-0.10491,3
1.0928,0.0091865,-0.10491,3
1.0928,0.0091865,-0.10491,3
1.0928,0.0091865,-0.10491,3
1.0928,0.0091865,-0.10491,3
1.0928,0.0091865,-0.10491,3
1.1163,-0.0022966,-0.10491,3
1.1163,-0.0022966,-0.10491,3
1.1163,-0.0022966,-0.10491,3
1.1163,-0.0022966,-0.10491,3
1.1163,-0.0022966,-0.10491,3
1.1163,-0.0022966,-0.10491,3
1.0576,0.02067,-0.15052,3
1.0576,0.02067,-0.15052,3
1.0576,0.02067,-0.15052,3
1.0576,0.02067,-0.15052,3
1.0576,0.02067,-0.15052,3
1.0576,0.02067,-0.15052,3
1.1514,-0.036746,-0.093505,3
1.1514,-0.036746,-0.093505,3
1.1514,-0.036746,-0.093505,3
1.1514,-0.036746,-0.093505,3
1.1514,-0.036746,-0.093505,3
1.1514,-0.036746,-0.093505,3
1.1397,-0.01378,-0.093505,3
1.1397,-0.01378,-0.093505,3
1.1397,-0.01378,-0.093505,3
1.1397,-0.01378,-0.093505,3
1.1397,-0.01378,-0.093505,3
1.1397,-0.01378,-0.093505,3
1.3039,-0.082679,-0.025087,3
1.3039,-0.082679,-0.025087,3
1.3039,-0.082679,-0.025087,3
1.3039,-0.082679,-0.025087,3
1.3039,-0.082679,-0.025087,3
1.3039,-0.082679,-0.025087,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.1045,-0.0022966,-0.093505,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.0576,0.02067,-0.13912,3
1.3156,-0.10565,-0.025087,3
1.3156,-0.10565,-0.025087,3
1.3156,-0.10565,-0.025087,3
1.3156,-0.10565,-0.025087,3
1.3156,-0.10565,-0.025087,3
1.3156,-0.10565,-0.025087,3
1.0459,0.043636,-0.12771,3
1.0459,0.043636,-0.12771,3
1.0459,0.043636,-0.12771,3
1.0459,0.043636,-0.12771,3
1.0459,0.043636,-0.12771,3
1.0459,0.043636,-0.12771,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.2452,-0.071196,-0.059296,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
1.0694,0.032153,-0.12771,3
